base_gene_src	base_id_src	base_gene_dest	base_id_dest	pathway
5530	ENTREZID	4772	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
7040	ENTREZID	7046	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
7046	ENTREZID	4087	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
2308	ENTREZID	4087	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
5290	ENTREZID	2308	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
3105	ENTREZID	3805	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
3805	ENTREZID	1026	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
3105	ENTREZID	1026	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
2308	ENTREZID	1026	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
291	ENTREZID	7416	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
291	ENTREZID	5481	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
291	ENTREZID	291	ENTREZID	Cellular Processes-Cell growth and death-Cellular senescence
7157	ENTREZID	23657	ENTREZID	Cellular Processes-Cell growth and death-Ferroptosis
6520	ENTREZID	23657	ENTREZID	Cellular Processes-Cell growth and death-Ferroptosis
7018	ENTREZID	7037	ENTREZID	Cellular Processes-Cell growth and death-Ferroptosis
7037	ENTREZID	7018	ENTREZID	Cellular Processes-Cell growth and death-Ferroptosis
8031	ENTREZID	2495	ENTREZID	Cellular Processes-Cell growth and death-Ferroptosis
8717	ENTREZID	7186	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
8717	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
7186	ENTREZID	10616	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
7186	ENTREZID	329	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
100526767	ENTREZID	197259	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
197259	ENTREZID	54822	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
7099	ENTREZID	353376	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
3454	ENTREZID	3716	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
3439	ENTREZID	3454	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
3716	ENTREZID	6772	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
8795	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
10616	ENTREZID	329	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
841	ENTREZID	11035	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
841	ENTREZID	1540	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
841	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	197259	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
197259	ENTREZID	114548	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
197259	ENTREZID	192111	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
3320	ENTREZID	197259	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
1540	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
124044	ENTREZID	1540	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
7098	ENTREZID	148022	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
10616	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
329	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
7128	ENTREZID	11035	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
6772	ENTREZID	5610	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
5610	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	5834	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	2752	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	2746	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
148022	ENTREZID	11035	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	815	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
81030	ENTREZID	11035	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
3320	ENTREZID	11035	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	6609	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	1536	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
8737	ENTREZID	11035	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
11035	ENTREZID	5599	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
3320	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
27005	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
8878	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
353376	ENTREZID	148022	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
10616	ENTREZID	124044	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
8737	ENTREZID	291	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
6772	ENTREZID	8737	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
10379	ENTREZID	6772	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
5481	ENTREZID	291	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
7416	ENTREZID	291	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
192111	ENTREZID	10059	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
114548	ENTREZID	29108	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
114548	ENTREZID	834	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
834	ENTREZID	3553	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
5599	ENTREZID	2495	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
637	ENTREZID	581	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
823	ENTREZID	637	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
115482686	ENTREZID	5478	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
115482686	ENTREZID	9131	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
581	ENTREZID	9131	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
1536	ENTREZID	815	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
815	ENTREZID	5481	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
815	ENTREZID	7416	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
815	ENTREZID	291	ENTREZID	Cellular Processes-Cell growth and death-Necroptosis
4342	ENTREZID	5604	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
4342	ENTREZID	9088	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
995	ENTREZID	983	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
699	ENTREZID	10459	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
991	ENTREZID	9133	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
10393	ENTREZID	9133	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
27330	ENTREZID	9088	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5594	ENTREZID	27330	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
27330	ENTREZID	699	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
286151	ENTREZID	991	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
10393	ENTREZID	891	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
991	ENTREZID	891	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
26271	ENTREZID	991	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
6500	ENTREZID	26271	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
23291	ENTREZID	26271	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5347	ENTREZID	286151	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5515	ENTREZID	286151	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
983	ENTREZID	286151	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
891	ENTREZID	286151	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
815	ENTREZID	286151	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
6500	ENTREZID	286151	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
23291	ENTREZID	286151	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
1017	ENTREZID	10393	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
898	ENTREZID	10393	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
1432	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
10971	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5566	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
983	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
9133	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
1017	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5347	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5499	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
100310812	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
163688	ENTREZID	815	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
815	ENTREZID	995	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
6790	ENTREZID	132864	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
89869	ENTREZID	3708	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
3708	ENTREZID	163688	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5530	ENTREZID	10393	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5530	ENTREZID	991	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5347	ENTREZID	132864	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
983	ENTREZID	132864	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
9133	ENTREZID	132864	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
107	ENTREZID	5566	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
3480	ENTREZID	5566	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
367	ENTREZID	5566	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5241	ENTREZID	5566	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
9748	ENTREZID	5347	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
9700	ENTREZID	9985	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5525	ENTREZID	9985	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
5515	ENTREZID	9985	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
699	ENTREZID	151648	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
151648	ENTREZID	5525	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
151648	ENTREZID	5515	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
3630	ENTREZID	3480	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
3479	ENTREZID	3480	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
983	ENTREZID	9748	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
9133	ENTREZID	9748	ENTREZID	Cellular Processes-Cell growth and death-Oocyte meiosis
7157	ENTREZID	6477	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	3486	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
4194	ENTREZID	4193	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
4194	ENTREZID	7157	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
545	ENTREZID	7157	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	56475	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
2810	ENTREZID	891	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
2810	ENTREZID	983	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	7249	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	8493	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	7161	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	900	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	64326	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	50484	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	1643	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	55240	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	5728	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	5268	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	3732	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	7057	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
3486	ENTREZID	3479	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	5054	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	575	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	64393	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
637	ENTREZID	54205	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	9538	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	51512	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
8795	ENTREZID	841	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
63970	ENTREZID	54205	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
6477	ENTREZID	54205	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	4193	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	10572	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	84883	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
27113	ENTREZID	7157	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	25946	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	51246	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	64065	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	143686	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
7157	ENTREZID	25898	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
10912	ENTREZID	891	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
27113	ENTREZID	63970	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
10572	ENTREZID	598	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
10572	ENTREZID	596	ENTREZID	Cellular Processes-Cell growth and death-p53 signaling pathway
2147	ENTREZID	2149	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
60	ENTREZID	7114	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
8976	ENTREZID	10092	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
60	ENTREZID	10092	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
60	ENTREZID	345456	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
10458	ENTREZID	10163	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
10163	ENTREZID	10092	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
10297	ENTREZID	221178	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
998	ENTREZID	8976	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
221178	ENTREZID	5879	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
5879	ENTREZID	10458	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
54434	ENTREZID	1072	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
3984	ENTREZID	1072	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
60	ENTREZID	1072	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
10298	ENTREZID	3984	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
6093	ENTREZID	3984	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
200576	ENTREZID	2934	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
7414	ENTREZID	200576	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
1729	ENTREZID	345456	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
387	ENTREZID	1729	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
6093	ENTREZID	200576	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
200576	ENTREZID	7414	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
200576	ENTREZID	81	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
6548	ENTREZID	4478	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
28964	ENTREZID	5829	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
6093	ENTREZID	6548	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
6093	ENTREZID	4659	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
4659	ENTREZID	103910	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
6093	ENTREZID	103910	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
340156	ENTREZID	103910	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
4627	ENTREZID	103910	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
10298	ENTREZID	340156	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
8874	ENTREZID	28964	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
10458	ENTREZID	55740	ENTREZID	Cellular Processes-Cell motility-Regulation of actin cytoskeleton
